Text,Label
"I inherited a mess in the Middle East and a mess with North Korea, I inherited a mess with jobs, despite the statistics, you know, my statistics are even better, but they're not the real statistics because you have millions of people who can't get a job, okay. And I inherited a mess in the trade.",1
"But we are creating a lot of jobs, 500,000 jobs for two months, and many have been created ever since.",1
"When Wikileaks came out, you never heard of Wikileaks, never heard of it.",1
"I've done more than any other president in the first 100 days, and I think the first 100 days are an artificial barrier.",1
"For example, Saudi Arabia has spent hundreds of billions of dollars on buying our aircraft and military equipment and investing in our country.",1
"Remember, when I came in, one of my first appearances was the Keystone Pipeline.",1
And it's thousands of jobs.,1
They had cases where a farm would have a little puddle somewhere -- a puddle.,1
"You've promised it since Obamacare, which failed.",1
Obamacare broke our health system.,1
"For example, under the agreement, China will be able to increase these emissions by an amazing number of years, 13.",1
Our budget calls for one of the biggest increases in defence spending in this country.,1
"We believe -- especially the people in Tennessee, I know you so well --",1
- in peace by strength.,1
-- 50 days -- we've seen an unprecedented 40 percent drop in illegal immigration on our southern border; 61 percent since the inauguration -- 61 percent.,1
"Premiums will continue to rise in double digits and, in many cases, in three digits.",1
"And if we want to give all this money -- you know, there were very large infrastructure bills approved during the Obama administration -- a trillion dollars -- no one ever saw anything being built.",1
"They used most of the money -- it went, and they used it for social programs.",1
"One of the statistics that is ridiculous to me -- so this sounds like 4.6, but if you're looking for a job, you can't find it and you give up -- you're now considered statistically busy.",1
"But if you build your car or if you make your air conditioning, and you think you're going to fire all our workers and open a new place in another country, and you're going to come through a very strong border that's already -- you see what happened; 61 percent in terms of illegal people coming in.",1
