Text,Label
"For example, in San Bernardino, many people saw the bombs throughout the apartment of the two people who killed 14 people and injured many, many people.",1
"But I realize that every time something goes wrong, they say the Russians are -- they don't know if it's the Russians who do the hacking.",1
"And I'm telling you, Hillary Clinton is raising your taxes, people.",1
It increases your taxes a lot.,1
"But it increases your taxes, and I cut your taxes.",1
But this is massively increasing the taxes of all.,1
"I mean, she and Obama, whether you like it or not, the way they came out of Iraq, the emptiness they left, that's why ISIS even formed.",1
We therefore have a treaty to reduce nuclear weapons.,1
"And by the way, ISIS has a lot of its oil.",1
"Because NAFTA, signed by her husband, can be the largest trade deal in the history of the world.",1
"In the days following the first debate, you sent a series of tweets from 3 to 5 hours, including one that told people to watch a sex video.",1
"You know, because it looks like you're in business, or you know there are people in business -- you know, this is the first time we've been independent of energy.",1
Our budget provides for one of the largest increases in defence spending in the country.,1
"Because of this new business climate, we are creating jobs that come back to our country, as we have not seen in many decades.",1
"In the first two employment reports, since I was sworn in, we've already added almost half a million new jobs, and believe me, it's just beginning.",1
I also stressed the need to build new steel pipelines in the United States.,1
We have seen the devastation of 11 September in Boston in San Bernardino — hundreds of people from abroad have been convicted of terrorist offences in the courts of the United States.,1
"Currently, there are investigations everywhere - hundreds of refugees are under federal investigation for terrorist and related reasons.",1
I have 306 votes from voters.,1
We even had to go faster than expected because we had a bad decision from a circle that was overturned with a record number.,1
"Fiat-Chrysler announced that it would invest $1 billion in Ohio and Michigan and create 2,000 new American jobs.",1
Intel has just announced that it will make progress with a new factory in Arizona that would probably never make progress.,1
"Walmart announced the creation of 10,000 jobs in the United States this year only because of our various plans and initiatives.",1
You have a lower approval rate than Congress.,1
We have defended the borders of other nations as we leave our borders open so that everyone can cross and drugs circulate at an unprecedented rate.,1
